Time,Source MAC,Destination MAC,Ethernet Type,Ethernet Length,Source IP,Destination IP,IP Version,IP Header Length,IP TOS,IP Length,IP ID,IP Flags,IP Fragment Offset,IP TTL,IP Protocol,IP Checksum,Source Port,Destination Port,TCP Seq,TCP Ack,TCP Data Offset,TCP Reserved,TCP Flags,TCP Window,TCP Checksum,TCP Urgent Pointer,UDP Length,UDP Checksum,ICMP Type,ICMP Code,ICMP Checksum,ICMP ID,ICMP Seq,ARP HW Type,ARP Protocol Type,ARP HW Size,ARP Protocol Size,ARP Opcode,ARP Source MAC,ARP Source IP,ARP Dest MAC,ARP Dest IP,DNS ID,DNS Query/Response,DNS OpCode,DNS Authoritative,DNS Truncated,DNS Recursion Desired,DNS Recursion Available,DNS Z,DNS RCode,DNS Query Count,DNS Answer Count,DNS Authority Count,DNS Additional Count,DNS Query Name,DNS Query Type,DNS Query Class,DNS Answer Name,DNS Answer Type,DNS Answer Class,DNS Answer TTL,DNS Answer Length,DNS Answer Data,DNS Authority Name,DNS Authority Type,DNS Authority Class,DNS Authority TTL,DNS Authority Length,DNS Authority Data,DNS Additional Name,DNS Additional Type,DNS Additional Class,DNS Additional TTL,DNS Additional Length,DNS Additional Data
1722856451.349486288,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,105,49.213.95.137,192.168.1.3,4,5,40,91,49756,DF,0,53,6,12303,443,45958,1279624790,4033778956,8,0,PA,65,8084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.349486475,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,90,49.213.95.137,192.168.1.3,4,5,40,76,49757,DF,0,53,6,12317,443,45958,1279624829,4033778956,8,0,PA,65,35705,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.349887899,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,105,192.168.1.3,49.213.95.137,4,5,0,91,48729,DF,0,64,6,10554,45958,443,4033778956,1279624853,8,0,PA,501,21335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.350089952,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,90,192.168.1.3,49.213.95.137,4,5,0,76,48730,DF,0,64,6,10568,45958,443,4033778995,1279624853,8,0,FPA,501,21320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.354906573,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,49.213.95.137,192.168.1.3,4,5,40,52,49758,DF,0,54,6,12084,443,45958,1279624853,4033778956,8,0,FA,65,15857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.354931498,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,49.213.95.137,4,5,0,52,48731,DF,0,64,6,10591,45958,443,4033779020,1279624854,8,0,A,501,21296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.381743551,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,34.107.221.82,4,5,0,52,50380,DF,0,64,6,46222,44808,80,4221213631,2581442928,8,0,A,501,49551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.381841278,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,34.107.221.82,4,5,0,52,26993,DF,0,64,6,4074,44816,80,3964128595,2292015022,8,0,A,501,49551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.455063549,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,49.213.95.137,192.168.1.3,4,5,40,52,49760,DF,0,54,6,12082,443,45958,1279624854,4033778995,8,0,RA,65,51307,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.45506393,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,49.213.95.137,192.168.1.3,4,5,40,52,49759,DF,0,54,6,12083,443,45958,1279624854,4033778995,8,0,A,65,51312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.455124348,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,54,192.168.1.3,49.213.95.137,4,5,40,40,0,DF,0,64,6,59294,45958,443,4033778995,0,5,0,R,0,8691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.462856486,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,60,49.213.95.137,192.168.1.3,4,5,40,40,3350,DF,0,54,6,58504,443,45958,1279624854,0,5,0,R,0,54457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.516496029,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,34.107.221.82,192.168.1.3,4,5,40,52,32118,,0,119,6,1213,80,44808,2581442928,4221213632,8,0,A,273,63520,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.516723128,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,34.107.221.82,192.168.1.3,4,5,40,52,55981,,0,119,6,42885,80,44816,2292015022,3964128596,8,0,A,265,43799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856451.989290768,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,206,192.168.1.3,149.154.170.100,4,5,0,192,57791,DF,0,64,6,22222,37710,443,576035113,1296116958,8,0,PA,501,605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856452.197303951,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,66,149.154.170.100,192.168.1.3,4,5,4,52,39570,DF,0,52,6,43651,443,37710,1296116958,576035253,8,0,A,127,30166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856452.203151569,00:0c:29:6b:f7:82,00:0c:29:9f:b2:57,2048,186,149.154.170.100,192.168.1.3,4,5,4,172,39571,DF,0,52,6,43530,443,37710,1296116958,576035253,8,0,PA,127,59843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722856452.203201513,00:0c:29:9f:b2:57,00:0c:29:6b:f7:82,2048,66,192.168.1.3,149.154.170.100,4,5,0,52,57792,DF,0,64,6,22361,37710,443,576035253,1296117078,8,0,A,501,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
